2025-12-27 17:30:03,778 - ERROR - Error uploading PRAJIND: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,778 - ERROR - Error uploading ZFCVINDIA: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,779 - ERROR - Error uploading GRANULES: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,779 - ERROR - Error uploading ASHAPURMIN: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,780 - ERROR - Error uploading RALLIS: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,780 - ERROR - Error uploading SMLMAH: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,780 - ERROR - Error uploading NMDC: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,781 - ERROR - Error uploading JSL: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,782 - ERROR - Error uploading TITAGARH: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,782 - ERROR - Error uploading MBAPL: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,783 - ERROR - Error uploading ICICIGI: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,784 - ERROR - Error uploading ROLEXRINGS: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,784 - ERROR - Error uploading MACPOWER: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,785 - ERROR - Error uploading WALCHANNAG: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,785 - ERROR - Error uploading PHOENIXLTD: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,785 - ERROR - Error uploading DOMS: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,786 - ERROR - Error uploading MASTERTR: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,786 - ERROR - Error uploading TVSMOTOR: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,787 - ERROR - Error uploading JBCHEPHARM: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,787 - ERROR - Error uploading INFOBEAN: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,788 - ERROR - Error uploading MAMATA: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,788 - ERROR - Error uploading WEWORK: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,788 - ERROR - Error uploading JKTYRE: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,789 - ERROR - Error uploading IIFL: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,789 - ERROR - Error uploading AWHCL: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,790 - ERROR - Error uploading SOLARAPP1.E1: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,791 - ERROR - Error uploading GANDHAR: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,791 - ERROR - Error uploading METROBRAND: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,792 - ERROR - Error uploading AEROENTER: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,792 - ERROR - Error uploading POCL: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,793 - ERROR - Error uploading BFUTILITIE: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,793 - ERROR - Error uploading AARTIPHARM: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,794 - ERROR - Error uploading MANGLMCEM: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,794 - ERROR - Error uploading ACE: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,795 - ERROR - Error uploading PGIL: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,795 - ERROR - Error uploading KRBL: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,795 - ERROR - Error uploading CENTURYPLY: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,796 - ERROR - Error uploading THERMAX: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,797 - ERROR - Error uploading VSTIND: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,797 - ERROR - Error uploading TTML: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,798 - ERROR - Error uploading USHAMART: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,798 - ERROR - Error uploading HEXT: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,799 - ERROR - Error uploading FACT: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,799 - ERROR - Error uploading NESTLEIND: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,800 - ERROR - Error uploading SPANDANA: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,800 - ERROR - Error uploading HSCL: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,801 - ERROR - Error uploading AMRUTANJAN: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,801 - ERROR - Error uploading KINGFA: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,801 - ERROR - Error uploading COALINDIA: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,802 - ERROR - Error uploading AADHARHFC: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,802 - ERROR - Error uploading GRMOVER: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,803 - ERROR - Error uploading SOLARA: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,803 - ERROR - Error uploading ECLERX: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,804 - ERROR - Error uploading FLUOROCHEM: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,804 - ERROR - Error uploading MPHASIS: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,804 - ERROR - Error uploading JAMNAAUTO: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,805 - ERROR - Error uploading INDOSTAR: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,805 - ERROR - Error uploading IRCON: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,806 - ERROR - Error uploading LUMAXTECH: [Errno 8] nodename nor servname provided, or not known
2025-12-27 17:30:03,806 - ERROR - Error uploading EXIDEIND: [Errno 8] nodename nor servname provided, or not known
