Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating,"Return on equity %, Trailing 12 months","Return on assets %, Trailing 12 months","Return on invested capital %, Trailing 12 months","Gross margin %, Annual","Operating margin %, Annual",Price to book ratio,Price to sales ratio,"Price to earning to growth, Trailing 12 months",Price to cash flow ratio,Enterprise value,Enterprise value - Currency,"Enterprise value to revenue ratio, Trailing 12 months","Enterprise value to EBITDA ratio, Trailing 12 months","Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share basic, Trailing 12 months","Earnings per share basic, Trailing 12 months - Currency","Earnings per share reported, Annual","Earnings per share reported, Annual - Currency","Price to earning to growth, Trailing 12 months","Earnings per share diluted growth %, Annual YoY","Earnings per share diluted growth %, Quarterly YoY","Earnings per share diluted growth %, Quarterly QoQ","Earnings per share diluted growth %, TTM YoY","Earnings per share estimate, Annual","Earnings per share estimate, Annual - Currency","Earnings per share estimate, Quarterly","Earnings per share estimate, Quarterly - Currency","Earnings per share estimate, Semi-annual","Earnings per share estimate, Semi-annual - Currency","Total revenue, Annual","Total revenue, Annual - Currency","Net income, Annual","Net income, Annual - Currency","EBITDA, Trailing 12 months","EBITDA, Trailing 12 months - Currency","Revenue growth %, Annual YoY","Revenue growth %, Quarterly YoY","Revenue growth %, Quarterly QoQ","Net income growth %, Annual YoY","Free cash flow, Annual","Free cash flow, Annual - Currency","Operating cash flow per share, Trailing 12 months","Operating cash flow per share, Trailing 12 months - Currency","Total debt, Quarterly","Total debt, Quarterly - Currency","Debt to equity ratio, Quarterly","Debt to EBITDA ratio, Annual","Interest coverage, Trailing 12 months","Current ratio, Quarterly","Quick ratio, Quarterly","Dividend yield %, Trailing 12 months",Price to earnings ratio,"Net income, Trailing 12 months","Net income, Trailing 12 months - Currency","Cash & equivalents, Annual","Cash & equivalents, Annual - Currency",Total common shares outstanding,Free float %
SOMANYCERA,Somany Ceramics Limited,400,INR,0.02500625156289641,30124,1.1831893165750196,16944440523.000002,INR,13.6386,INR,-31.222390317700448,0.726128524748881,Producer manufacturing,Strong buy,7.34598555468817,2.90298412665493,5.90614929403636,12.8471251352439,4.94555465816591,2.088972907379224,0.617516975801291,,,20197740523,INR,0.7471098234848065,9.281623327512522,13.6386,INR,13.6527,INR,14.7,INR,,-36.25729467211509,-12.55980861244019,45.03968253968253,-31.222390317700448,19.142857,INR,3.35,INR,9.7,INR,26554797000,INR,600676000,INR,2176100000,INR,2.700135009844476,2.825927093182057,13.354509959632054,-38.00395089658931,105233000,INR,,,3273000000,INR,0.41677278052259,1.6259224492743158,2.2461873638344225,1.01073570392059,0.54004700080903,0.726128524748881,29.328523455486632,559900000,INR,730589000,INR,41012800,40.4474
TALBROAUTO,Talbros Automotive Components Limited,274.4,INR,-0.20003637024914034,8291,0.14940138535502426,16901166556,INR,15.5036,INR,-17.896520679976692,0.255661066471877,Producer manufacturing,Neutral,14.9929587096352,9.81728046938625,14.7334217637307,20.4781511977116,12.004973809392,2.486037556018516,2.0393663638256116,,,17205190556,INR,2.0798491930806406,13.208649482177542,15.5036,INR,15.5036,INR,,,,-14.133204611533317,-1.3392739447944884,4.074197675065356,-17.896520679976692,,,,,,,8270522000.000001,INR,944327000,INR,1302570000,INR,6.268467317377549,-1.035069220515292,3.0911739612413567,-14.133590600884007,207306000,INR,,,860161000,INR,0.126246709760596,0.7161762427012746,7.3375467676300925,1.80326392724056,1.31335972367395,0.255661066471877,17.699115044247787,957010000,INR,196884000,INR,61728200,35.856300000000005
VIDHIING,Vidhi Specialty Food Ingredients Ltd,347.25,INR,-0.20117833021985593,858,0.14096539940196495,16886404702,INR,9.5883,INR,26.604959463385004,1.77462289263531,Consumer non-durables,Neutral,16.0068761958847,12.4529509347924,15.9632885929866,23.9310416612593,14.3318296281213,5.606535064456989,4.6129276711655205,1.343022050567923,,17125523702,INR,4.616800732303299,22.199222632274154,9.5883,INR,9.5883,INR,,,1.343022050567923,19.063801797851355,2.2934004257789655,-16.875049146811364,26.604959463385004,,,,,,,3737213000,INR,433962000,INR,771447000,INR,28.89741564546781,-17.8482345221494,-14.685150803618557,19.0636497575992,-133490000.00000001,INR,,,603366000,INR,0.195047820765714,1.0726575530627596,16.706488531109066,2.73349920818101,1.70127575517631,1.77462289263531,36.21601326616814,478889000,INR,200980000,INR,49945000,30.4819
SANGHIIND,Sanghi Industries Limited,65.35,INR,0.8487654320987611,54084,0.2751977073981391,16760189441.999998,INR,-15.7096,INR,19.650565682603983,0,Non-energy minerals,Neutral,-65.1977283133449,-10.4582136612381,-13.3141078953887,-7.56976238321143,-16.0158273083218,4.0143644834093415,1.4660802226727851,,,41667489442,INR,3.705357791946786,35.61019523288608,-15.7096,INR,-15.7096,INR,,,,-11.047602601738328,40.43881767416072,-54.573797451007266,19.650565682603983,9.4,INR,,,,,9654200000,INR,-4983700000,INR,1170100000,INR,16.596618357487923,88.07260726072607,16.117858016138236,-11.04748323269235,-5510300000,INR,,,24936400000,INR,5.92975530877702,39.34285714285714,-0.8637327448180362,0.600920926587129,0.131749107376121,0,,-4058200000,INR,217200000,INR,258326000.00000003,32.0806
SPIC,Southern Petrochemical Industries Corporation Limited,83.27,INR,-0.9280190362879251,81534,0.13001167384728132,16633343878,INR,9.1288,INR,74.11737778710257,2.44857982370225,Process industries,Neutral,15.1857993579323,8.55517026353514,13.3434779175848,-468.30177917206,-522.984445955729,1.3045452914719522,0.5244638076919422,0.12067642914585487,,17424343878,INR,0.5496066301615289,6.082857000523652,9.1288,INR,9.1288,INR,,,0.12067642914585487,37.69189189189189,74.06635400382142,-8.229799444427488,74.11737778710257,,,,,,,4558300000,INR,1556200000,INR,2864500000,INR,-76.55026596565597,7.5976197372232015,4.69620690980362,37.6437289934548,-3368800000,INR,,,4487600000,INR,0.34523983536561903,,4.746007012076354,0.993179094847451,0.917642179002673,2.44857982370225,9.12168083428271,1859000000,INR,501600000,INR,203640000,49.247
VINDHYATEL,Vindhya Telelinks Limited,1420,INR,1.2405532582347136,1751,0.2955324140491823,16592986758,INR,225.1149,INR,15.533298947643942,1.14273470699568,Industrial services,Neutral,6.36337698967936,3.48619192500557,5.8370640128528,9.07571251011777,6.06688085360896,0.3960747762400655,0.4007416199961011,0.39993971142419965,,30241211758,INR,0.7312252682272962,10.518934805044017,225.1149,INR,225.1149,INR,,,0.39993971142419965,-28.244891799210198,142.73369953924225,0.8565548583257792,15.533298947643942,,,,,,,40507916000,INR,2028432000,INR,2874931000,INR,-0.7742019052725291,0.752247484215861,5.764259909260383,-28.24487482847704,-6837912000,INR,,,13996046000,INR,0.32941564737069906,4.340159361928126,2.061389725848473,1.53604887728378,1.05262715400301,1.14273470699568,6.307889882011364,2667806000,INR,970805000,INR,11850900,43.3085
INDOTECH,Indo Tech Transformers Ltd.,1565,INR,0.31408243061342805,2050,0.22476098587843174,16537463303,INR,79.2844,INR,40.614569329705844,0,Producer manufacturing,Neutral,29.7968716823554,18.2928153989876,29.4436479350981,18.0414967927877,13.5315884503089,5.120082622756925,2.2630712554266688,0.4832145427998537,,15707463303,INR,2.1511474140977005,15.727909585461099,79.2844,INR,79.2844,INR,,,0.4832145427998537,36.32381103468595,39.841778789967336,29.26463093048509,40.614569329705844,,,,,,,6117774000,INR,638816000,INR,998700000,INR,21.574847901623677,25.0495794296656,11.54761178551821,36.32378863086372,409753000,INR,,,117400000,INR,0.036166476695111104,0.09350867260045065,41.246753246753244,2.42772612003381,1.47528881375035,0,19.739065944876923,842000000,INR,640615000,INR,10620000,100
WINDLAS,Windlas Biotech Ltd.,784,INR,-1.389849694987731,8484,0.23416993052737917,16444494804.000002,INR,31.81,INR,8.680797561942237,0.745501285347044,Health technology,Neutral,13.3932958915501,8.62484345923855,13.3238334149733,14.8759133316125,8.78154846254748,3.094105196814098,1.9823350341040942,2.812561638510933,,14150714804.000002,INR,1.7044700394598007,13.443837811852784,31.81,INR,32.1303,INR,,,2.812561638510933,3.5613588262725635,13.055181695827734,0.7194244604316606,8.680797561942237,,,,,,,7593080000,INR,609940000,INR,1052579999.9999999,INR,20.442299181673548,18.92877578194769,5.8584416202579845,4.824101603450943,132380000,INR,,,312090000,INR,0.0584345188499958,0.344344206879067,15.416375231433861,2.06186031023467,1.8046121700692,0.745501285347044,24.646337629676204,673210000,INR,4460000,INR,21136900,38.187000000000005
VMARCIND,V-Marc India Limited,687.05,INR,0.5708848715509006,15250,0.8918128654970761,16427804890,INR,25.0528,INR,74.43810054309985,0,Producer manufacturing,Neutral,35.5859393634759,9.41219301576828,23.9503519024266,13.1659651856814,8.85639366977488,7.427591657054022,1.3129552309643775,0.3607197104635129,,18618377890,INR,1.4880320779572958,13.199112626171683,25.0528,INR,25.0528,INR,,,0.3607197104635129,25.416207042851084,,,74.43810054309985,,,,,,,8960566000,INR,360946000,INR,1410578000,INR,60.02076566885616,,,34.41552154321677,-769096000,INR,-16.8053768819693,INR,2427589000,INR,1.07467416763948,1.7944597355079004,3.2141481907323852,1.27238308285954,0.85502159930393,0,27.424080342317023,611686000,INR,193332000,INR,24420700,26.3543
ORIENTTECH,Orient Technologies Limited,434.85,INR,-4.0172166427546605,8950651,1.1113962038584497,16423503068.999998,INR,12.0778,INR,,0,Technology services,Neutral,15.150775276057,9.33144690314704,14.9694272636452,9.99476374059505,7.55753274508398,5.082927640080331,1.7272291112025973,,,15558304068.999998,INR,1.6327206083239836,21.708009494801228,12.0778,INR,12.0778,INR,,,,29.05611091575827,-17.983132530120486,41.35553802068192,,,,,,,,8395306000.000001,INR,504365000,INR,716708000,INR,39.25034790584732,22.254737291189024,28.340767218331344,21.686209226018143,-338007000,INR,,,190245000,INR,0.053402210193816496,0.08677516600866031,28.552292678579384,2.23160011797249,2.18038913724448,0,36.00407358956102,502939000,INR,1157243000,INR,41641743,26.786200000000004
EXICOM,Exicom Tele-Systems Ltd.,118.3,INR,0.7751937984496096,40956,0.07993830720738815,16334918908,INR,-20.8265,INR,-796.398715976727,0,Producer manufacturing,Neutral,-35.737683770862,-15.2092817676876,-24.4186222901061,6.8085720447166,-10.2417190838748,2.2126881486327905,1.5916386510076737,,,20734931908,INR,2.1844667216182745,,-20.8265,INR,-20.8265,INR,,,,-272.14802011313634,-294.3392054249281,19.132984673055418,-796.398715976727,,,,,,,8676063000,INR,-1100317000,INR,-1188753000,INR,-14.907055562268438,83.69421203079683,37.21461231694179,-272.14967074126633,-6354099000,INR,,,5823293000,INR,0.7831412942819711,,-3.5747272987196927,1.49345180157412,0.940833128745758,0,,-2631891000,INR,538131000,INR,139079770,31.724099999999993
NELCO,Nelco Limited,730,INR,0.06854009595613435,12804,0.21226720070556795,16308311714,INR,1.8782,INR,-79.50458315146224,0.1399188470687,Electronic technology,Neutral,3.35707019328586,1.44912849614917,3.01232314011867,15.4131269065503,6.85538098205793,12.957407581290425,5.484523893512908,,,16724411714,INR,5.6242977246435295,49.16052825984715,1.8782,INR,1.8782,INR,,,,-59.73818153774968,-60.48750626078247,-10.001267587780463,-79.50458315146224,,,,,,,3048700000,INR,95300000,INR,340200000,INR,-4.817358726194193,-9.957601453664445,-0.615055488701698,-59.73806506125898,-11100000,INR,,,719200000,INR,0.559471022948269,1.2194612169066419,2.1500872600349044,1.09552026546575,0.916567907086987,0.1399188470687,388.670003194548,42900000,INR,146100000,INR,22818400,43.0643
ARMANFIN,Arman Financial Services Limited,1573,INR,1.001669449081797,65539,2.385040321406737,16250874310,INR,-1.2013,INR,-100.8866415526597,0,Finance,Neutral,-0.125019705256574,-0.047768419126454,-0.0496538658601066,91.877944175891,34.8150314433533,1.8963185139999663,2.4246604166038144,,,23774674310,INR,3.525651047262463,8.368411676584529,-1.2013,INR,-1.0496,INR,,,,-74.44559440341772,-47.823082239115415,,-100.8866415526597,,,,,,,7300430000,INR,520732000,INR,2841002000,INR,10.369011416472587,-12.279001445774636,5.434130447739449,-69.99921646709623,777412000,INR,,,11972519000,INR,1.37291830767747,4.819280233978263,,778.701032732365,778.701032732365,0,,-10857000,INR,1788947000,INR,10512900,57.62700000000001
JINDRILL,Jindal Drilling & Industries Ltd.,571.7,INR,-0.3486142583231654,21136,0.09265940741117436,16239560861,INR,116.0032,INR,252.87861918754987,0.178459891139466,Industrial services,Neutral,20.8147205686142,14.4043359969151,19.9393853125037,20.0777458181579,18.3935107545161,0.9234579064642296,1.6599167022394243,0.019067842736439133,,13272560861,INR,1.3590719606999866,3.605995083262853,116.0032,INR,116.0032,INR,,,0.019067842736439133,322.171220029128,284.44846140911386,100.45372050816698,252.87861918754987,,,,,,,8279545000,INR,2159014000,INR,3680693000,INR,34.18902989775952,37.98840579710145,-6.32059506474084,322.17138208902105,362902000,INR,,,1174100000,INR,0.0654393650581324,0.6806906730636594,19.977078746824727,1.4703189465157,1.36303008609484,0.178459891139466,4.928312322418692,3361900000,INR,985758000,INR,28981100,16.214699999999997
DYCL,Dynamic Cables Ltd.,337.8,INR,1.1074528584256176,46009,0.5104437440159405,16231221134,INR,15.9332,INR,54.673241952393894,0.0746380056724884,Producer manufacturing,Neutral,20.7267071849945,13.1575583961446,20.4751746794141,12.6524364218797,9.27548244116022,3.9890766846261716,1.4400691891581858,0.38421815108618257,,16176573134,INR,1.436292749881978,13.763922658956783,15.9332,INR,15.9332,INR,,,0.38421815108618257,59.15025061195942,41.73283430690123,7.84626849781751,54.673241952393894,,,,,,,10250421000,INR,648205000,INR,1175288000,INR,33.50100805401294,20.248905592688292,7.449950445607902,71.61264872363746,188797000,INR,,,773443000,INR,0.18848198798207802,0.5553096593803416,9.403435526385621,2.60445181710022,1.78310368834302,0.0746380056724884,21.20101423442874,772100000,INR,318739000,INR,48458600,30.635500000000004
TAC,TAC Infosec Limited,761,INR,0.6746924196322295,13400,0.6036036036036037,16080946200,INR,9.2927,INR,78.2156761214353,0,Technology services,Neutral,34.3277138374383,29.9504806470284,34.3201848657811,,46.9439960511746,23.6050749980691,33.79059928556414,1.0556043625814722,96.1350065094749,15871046200,INR,33.34954023954612,57.62907116920842,9.2927,INR,9.3324,INR,,,1.0556043625814722,64.71057401812688,,,78.2156761214353,,,,,,,299836000,INR,144062000,INR,275400000,INR,158.0810645641639,,,127.57171742701883,199044000,INR,7.91595099049582,INR,5200000,INR,0.007695722953973661,0.10161112041534082,50,9.66149068322981,9.66149068322981,0,81.89223799326354,195600000,INR,56524000,INR,20959200,
MOL,Meghmani Organics Limited,64.09,INR,-0.28006846117938794,74941,0.15087897811156561,16077745567,INR,1.5599,INR,213.2958425386624,0,Process industries,Strong buy,,,,10.8983853963409,1.02129117812092,1.0571162778422887,0.6943990999854511,,,24072567567,INR,1.040817690500233,10.68548370382306,1.5599,INR,1.5599,INR,-0.4,INR,,90.00263845913987,,-8.80288750751955,213.2958425386624,2.8,INR,,,,,20601960000,INR,-106008000,INR,2252829000,INR,32.55168734469283,39.4732225998387,-5.926838899201938,90.00169769679135,-916507000,INR,,,8407808000.000001,INR,0.5459860923620721,6.419404710201308,1.245645712413406,1.07808172058584,0.672914963632237,0,41.08596704916982,396620000,INR,312192000,INR,254314210,49.929899999999996
SEPC,SEPC Limited,10.07,INR,-0.4940711462450488,1802363,0.11603389523694575,16028793336,INR,0.2237,INR,51.66101694915256,0,Industrial services,Neutral,2.381451551595,1.46511224252028,2.02808866012605,14.009225750113,11.1401376015158,1.038430165829151,2.8208609522540655,0.8687699240992282,,19103716336,INR,2.7664874596059175,33.218308484148736,0.2237,INR,0.2237,INR,,,0.8687699240992282,2.6936026936026964,210.14492753623188,-54.322305229455715,51.66101694915256,,,,,,,5976533000,INR,248403000,INR,575096000,INR,6.536831432264946,38.85270004877598,17.372155095232657,9.027107217472217,-1509165000,INR,,,3645596000,INR,0.19376668639096303,5.001414873191641,1.213155894593417,2.92148877484335,2.92148877484335,0,45.01564595440322,393138000,INR,73457000,INR,1590160000,61.8256
NIBE,Nibe Ltd.,1114.1,INR,0.33321325648413347,2648,0.11321270992235866,15977503470,INR,2.0885,INR,-91.36319650640576,0.113450717008532,Process industries,Neutral,1.38653222567911,0.770943114075169,1.07163720657734,12.6493179485491,8.55846790288718,6.831292162120831,3.7748383732147297,,,16919549470,INR,4.056115276810869,57.71281132320035,2.0885,INR,2.1945,INR,,,,23.64314789687925,-192.59236028350998,-551.6099426386232,-91.36319650640576,,,,,,,5073151000,INR,267291000,INR,293168000,INR,80.00244111952296,-46.04809556165415,-11.068349753694582,40.82993935625958,-517937000,INR,,,905447000,INR,0.38833802611517004,1.269759402177753,1.1114514642274693,1.63870727015381,1.57823608415518,0.113450717008532,533.4450562604741,31644000,INR,93123000,INR,14501300,36.5555
PRECAM,Precision Camshafts Ltd.,174,INR,4.573592162990573,223309,0.2836134427099804,15933872074,INR,6.955,INR,38.1028970830603,0.596125186289121,Producer manufacturing,Neutral,8.40029014530217,6.41595388083062,8.27128971881644,10.9526196156065,2.49740918670547,2.027295553942781,2.050317177889,0.6338355446347226,,12342654074,INR,1.5861309533462928,20.06726791683467,6.955,INR,6.955,INR,,,0.6338355446347226,34.07951415860461,56.664782362916895,-30.050479555779912,38.1028970830603,,,,,,,8603476000,INR,541051000,INR,615064000,INR,-15.58147487282238,-11.944825196108706,1.6304339465024436,34.07916616071628,844819000,INR,,,653842000,INR,0.08020137125967682,1.5277895183082466,1.1340694765204002,3.51610909661495,3.0290724731283,0.596125186289121,25.017972681524082,660627000,INR,488401000,INR,94985800,20.453799999999998
BETA,Beta Drugs Ltd.,1543,INR,-0.39377703182492474,984,0.224304178349176,15870655724,INR,41.5062,INR,2.1904890869474167,0,Health technology,Neutral,20.8517093355813,10.711856582003,15.2267079372571,30.5724955765958,17.4496891914976,7.047524706529744,4.115347340005324,17.292338314686614,69.85949026159236,16102536239.05,INR,4.1754750863827645,20.963617356565468,41.5062,INR,41.5062,INR,42,INR,17.292338314686614,13.263242464539013,,,2.1904890869474167,63,INR,,,,,3620315229.8999996,INR,424185507.21999997,INR,768118210,INR,22.53986192449357,,,16.416144913137735,-25932220,INR,22.0871923660216,INR,1457571464.48,INR,0.659497942858825,1.8240208071337414,5.129628641519626,3.09297427301735,2.45454214671613,0,37.175169010894756,418986718.72,INR,1470238624.6799998,INR,10094600,18.436
SATIN,Satin Creditcare Network Ltd,144,INR,0.16694490818030683,14670,0.19947676442433004,15783280041,INR,12.2203,INR,-66.54080990061058,0,Finance,Strong buy,5.20738616689436,1.11880104297782,1.15916221670513,98.0090896011759,48.4560038827039,0.6042267676486247,0.5611576034673355,,,86491037041,INR,3.071243546160372,10.998119449792895,12.2203,INR,12.2203,INR,16.9,INR,,-60.89241392698179,18.937343111679894,17.86411081845676,-66.54080990061058,23.9,INR,,,,,26058129000,INR,1861260000,INR,7864166000,INR,16.09620620166664,20.583824855585313,11.14967224824873,-57.30447907729999,5707638000,INR,,,96403377000,INR,3.67776803771396,4.856535277898374,,632.776785933247,632.776785933247,0,11.783671431961572,1344083000,INR,13353348000,INR,109988054,40.993500000000004
ASTEC,Astec Lifesciences Limited,704.3,INR,-0.09929078014185042,14248,0.1379242249264543,15719711186,INR,-56.6595,INR,-8.03912782327648,0,Process industries,Neutral,-32.3019317056132,-12.9074427253365,-21.9328877716694,-18.0326453675282,-29.0542402420913,3.7912082617872636,4.0115010198728625,-1.5462368408753844,,19295953186,INR,5.102210562944736,,-56.6595,INR,-56.6595,INR,,,-1.5462368408753844,-187.0874068338012,41.85212508709374,32.13346089452284,-8.03912782327648,-19.5,INR,,,,,3799559000,INR,-1347524000,INR,-178896000,INR,-17.0729146819148,-25.191383481352798,-19.061374298572385,-187.13794095398418,-679815000,INR,,,3670227000,INR,0.886675183375796,,-1.5794871794871792,1.03971613599352,0.535629628334343,0,,-1139335000,INR,6097000,INR,22281700,26.195899999999998
MAHASTEEL,Mahamaya Steel Industries Ltd.,1000,INR,-0.0999000999000999,4108,0.20834706929518035,15708821373,INR,6.1583,INR,124.7390701408656,0,Non-energy minerals,Neutral,6.86243399158672,4.19914575713389,6.21358746452565,2.17691159359427,1.35315328956403,10.769388830722225,1.8962614175182593,1.2491202986031544,,16320325373,INR,1.9624814425345904,75.08361798750471,6.1583,INR,6.1583,INR,,,1.2491202986031544,13.150490543879814,731.3995649021031,8.498154632345994,124.7390701408656,,,,,,,8017643000,INR,76005000,INR,217362000,INR,2.288177942915858,21.86431860408757,-8.924773144829905,13.151508835658246,-42211000,INR,,,615988000,INR,0.40365419005798703,2.459494982955942,3.2002883922134098,1.45161019115135,0.348871386486232,0,162.38247568322427,101208000,INR,7579000,INR,16434400,23.2366
HUHTAMAKI,Huhtamaki India Limited,210.18,INR,-0.7179971658006528,4459,0.07702552604167566,15659473581,INR,13.1816,INR,-75.34061551182589,0.96455268869062,Process industries,Strong buy,,,,9.83249876013887,2.17015694242245,,0.634892625204379,,,15659473581,INR,0.635015149270073,9.604682029563298,13.1816,INR,13.1816,INR,8.6,INR,,-78.52448105545918,214.0148339245405,47.43217054263567,-75.34061551182589,15,INR,,,,,25002800000,INR,879700000,INR,1630400000,INR,-1.1410993460227585,-4.255938697318007,2.041716348431145,-78.52452212972682,772900000,INR,,,,,,1.4467269510517005,9.266331658291458,,,0.96455268869062,15.944953571645325,995500000,INR,493300000,INR,75521900,29.003600000000002
